UID,SAM_CODE,LAB,ALUMINUM_BATCH_ID,AMMONIA_N_BATCH_ID,ANC_BATCH_ID,CALCIUM_BATCH_ID,CHLORIDE_BATCH_ID,COLOR_BATCH_ID,COND_BATCH_ID,DOC_BATCH_ID,MAGNESIUM_BATCH_ID,NITRATE_N_BATCH_ID,NITRATE_NITRITE_N_BATCH_ID,NITRITE_N_BATCH_ID,NTL_BATCH_ID,PH_BATCH_ID,POTASSIUM_BATCH_ID,PTL_BATCH_ID,SILICA_BATCH_ID,SODIUM_BATCH_ID,SULFATE_BATCH_ID,TOC_BATCH_ID,TSS_BATCH_ID,TURB_BATCH_ID,ALUMINUM_UNITS,AMMONIA_N_UNITS,ANC_UNITS,CALCIUM_UNITS,CHLORIDE_UNITS,COLOR_UNITS,COND_UNITS,DOC_UNITS,MAGNESIUM_UNITS,NITRATE_N_UNITS,NITRATE_NITRITE_N_UNITS,NITRITE_N_UNITS,NTL_UNITS,PH_UNITS,POTASSIUM_UNITS,PTL_UNITS,SILICA_UNITS,SODIUM_UNITS,SULFATE_UNITS,TOC_UNITS,TSS_UNITS,TURB_UNITS,ALUMINUM_DATE_ANALYZED,ALUMINUM_HOLDING_TIME,ALUMINUM_LAB_FLAG,ALUMINUM_LAB_SAMPLE_ID,ALUMINUM_MDL,ALUMINUM_QA_FLAG,ALUMINUM_RESULT,ALUMINUM_RL,AMMONIA_N_DATE_ANALYZED,AMMONIA_N_HOLDING_TIME,AMMONIA_N_LAB_FLAG,AMMONIA_N_LAB_SAMPLE_ID,AMMONIA_N_MDL,AMMONIA_N_QA_FLAG,NH4,AMMONIA_N_RL,ANC_DATE_ANALYZED,ANC_HOLDING_TIME,ANC_LAB_FLAG,ANC_LAB_SAMPLE_ID,ANC_QA_FLAG,ANC_RESULT,CALCIUM_DATE_ANALYZED,CALCIUM_HOLDING_TIME,CALCIUM_LAB_FLAG,CALCIUM_LAB_SAMPLE_ID,CALCIUM_MDL,CALCIUM_QA_FLAG,CALCIUM_RESULT,CALCIUM_RL,CHLORIDE_DATE_ANALYZED,CHLORIDE_HOLDING_TIME,CHLORIDE_LAB_FLAG,CHLORIDE_LAB_SAMPLE_ID,CHLORIDE_MDL,CHLORIDE_QA_FLAG,CHLORIDE_RESULT,CHLORIDE_RL,COLOR_DATE_ANALYZED,COLOR_HOLDING_TIME,COLOR_LAB_FLAG,COLOR_LAB_SAMPLE_ID,COLOR_MDL,COLOR_QA_FLAG,COLOR_RESULT,COLOR_RL,COND_DATE_ANALYZED,COND_HOLDING_TIME,COND_LAB_FLAG,COND_LAB_SAMPLE_ID,COND_MDL,COND_QA_FLAG,COND_RESULT,COND_RL,DOC_DATE_ANALYZED,DOC_HOLDING_TIME,DOC_LAB_FLAG,DOC_LAB_SAMPLE_ID,DOC_MDL,DOC_QA_FLAG,DOC_RESULT,DOC_RL,MAGNESIUM_DATE_ANALYZED,MAGNESIUM_HOLDING_TIME,MAGNESIUM_LAB_FLAG,MAGNESIUM_LAB_SAMPLE_ID,MAGNESIUM_MDL,MAGNESIUM_QA_FLAG,MAGNESIUM_RESULT,MAGNESIUM_RL,NITRATE_N_DATE_ANALYZED,NITRATE_N_HOLDING_TIME,NITRATE_N_LAB_FLAG,NITRATE_N_LAB_SAMPLE_ID,NITRATE_N_MDL,NITRATE_N_QA_FLAG,NITRATE_N_RESULT,NITRATE_N_RL,NITRATE_NITRITE_N_DATE_ANALYZED,NITRATE_NITRITE_N_HOLDING_TIME,NITRATE_NITRITE_N_LAB_FLAG,NITRATE_NITRITE_N_LAB_SAMPLE_ID,NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_QA_FLAG,NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RL,NITRITE_N_DATE_ANALYZED,NITRITE_N_HOLDING_TIME,NITRITE_N_LAB_FLAG,NITRITE_N_LAB_SAMPLE_ID,NITRITE_N_MDL,NITRITE_N_QA_FLAG,NITRITE_N_RESULT,NITRITE_N_RL,NTL_DATE_ANALYZED,NTL_HOLDING_TIME,NTL_LAB_FLAG,NTL_LAB_SAMPLE_ID,NTL_MDL,NTL_QA_FLAG,NTL_RESULT,NTL_RL,PH_DATE_ANALYZED,PH_HOLDING_TIME,PH_LAB_FLAG,PH_LAB_SAMPLE_ID,PH_QA_FLAG,PH_RESULT,POTASSIUM_DATE_ANALYZED,POTASSIUM_HOLDING_TIME,POTASSIUM_LAB_FLAG,POTASSIUM_LAB_SAMPLE_ID,POTASSIUM_MDL,POTASSIUM_QA_FLAG,POTASSIUM_RESULT,POTASSIUM_RL,PTL_DATE_ANALYZED,PTL_HOLDING_TIME,PTL_LAB_FLAG,PTL_LAB_SAMPLE_ID,PTL_MDL,PTL_QA_FLAG,PTL,PTL_RL,SILICA_DATE_ANALYZED,SILICA_HOLDING_TIME,SILICA_LAB_FLAG,SILICA_LAB_SAMPLE_ID,SILICA_MDL,SILICA_QA_FLAG,SILICA_RESULT,SILICA_RL,SODIUM_DATE_ANALYZED,SODIUM_HOLDING_TIME,SODIUM_LAB_SAMPLE_ID,SODIUM_MDL,SODIUM_QA_FLAG,SODIUM_RESULT,SODIUM_RL,SULFATE_DATE_ANALYZED,SULFATE_HOLDING_TIME,SULFATE_LAB_FLAG,SULFATE_LAB_SAMPLE_ID,SULFATE_MDL,SULFATE_QA_FLAG,SULFATE_RESULT,SULFATE_RL,TOC_HOLDING_TIME,TOC_RESULT,TSS_DATE_ANALYZED,TSS_HOLDING_TIME,TSS_LAB_SAMPLE_ID,TSS_MDL,TSS_QA_FLAG,TSS_RESULT,TSS_RL,TURB_DATE_ANALYZED,TURB_HOLDING_TIME,TURB_LAB_FLAG,TURB_LAB_SAMPLE_ID,TURB_MDL,TURB_QA_FLAG,TURB_RESULT,TURB_RL,ANC_FLAG,CALCIUM_FLAG,CHLORIDE_FLAG,COLOR_FLAG,COND_FLAG,DOC_FLAG,MAGNESIUM_FLAG,NITRATE_N_FLAG,NITRATE_NITRITE_N_FLAG,NTL_FLAG,PH_FLAG,POTASSIUM_FLAG,PTL_FLAG,SILICA_FLAG,SODIUM_FLAG,SULFATE_FLAG,TSS_FLAG,TURB_FLAG,CHEM_SAMPLE_ID,CHEM_SHIP_FLAG,NUTS_SAMPLE_ID,NUTS_SHIP_FLAG,HUC_8,LAT_DD83,LON_DD83,AGGR_ECO9_2015
1000020,REGULAR,WRS,121025.1,120705.1,120628.1,121025.1,120628.1,120628.1,120628.1,120717.1,121025.1,120628.1,120628.1,120628.1,120705.1,120628.1,121025.1,120705.1,120628.2,121025.1,120628.1,,,120628.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,10/25/2012,121.0,,1210231.0,0.01,,0.048,0.02,7/5/2012,9.0,,1210231,0.002,,0.03,0.004,6/28/2012,2.0,,1210231,,1344.0,10/25/2012,121.0,,1210231,0.02,,24.42,0.04,6/28/2012,2.0,,1210231,0.03,,1.056,0.06,6/28/2012,2.0,,1210231,,,27.0,5.0,6/28/2012,2.0,,1210231,,,142.2,2.0,7/17/2012,21.0,,1210231,0.1,,3.23,0.2,10/25/2012,121.0,,1210231,0.01,,2.282,0.02,6/28/2012,2.0,<LRL (0.02),1210231,0.01,ND,0.006999999999999999,0.02,6/28/2012,2.0,,1210231,0.01,ND,0.008,0.02,6/28/2012,2.0,<LRL (0.02),1210231.0,0.01,L,0.001,0.02,7/5/2012,9.0,,1210231,0.01,,0.25,0.02,6/28/2012,2.0,,1210231,,8.33,10/25/2012,121.0,,1210231,0.04,,1.2009999999999998,0.08,7/5/2012,9.0,,1210231,2.0,,14.0,4,6/28/2012,2.0,,1210231,0.005,,3.61,0.01,10/25/2012,121.0,1210231,0.02,,1.3730000000000002,0.04,6/28/2012,2.0,,1210231,0.09,,5.031000000000001,0.18,,,,,,,,,,6/28/2012,2.0,,1210231,,,1.03,2.0,,,,,,,,,,,,,,,,,,,639500,,639503,,1110000,44.71962755,-72.23382351,['NAP']
1000021,REGULAR,WRS,121025.1,120705.1,120628.1,121025.1,120628.1,120628.1,120628.1,120717.1,121025.1,120628.1,120628.1,120628.1,120705.1,120628.1,121025.1,120705.1,120628.2,121025.1,120628.1,,,120628.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,10/25/2012,121.0,,1210229.0,0.01,,0.027000000000000003,0.02,7/5/2012,9.0,,1210229,0.002,,0.07400000000000001,0.004,6/28/2012,2.0,,1210229,,6056.0,10/25/2012,121.0,,1210229,0.02,,29.41,0.04,6/28/2012,2.0,,1210229,0.03,,5.315,0.06,6/28/2012,2.0,,1210229,,,26.0,5.0,6/28/2012,2.0,,1210229,,,542.0,2.0,7/17/2012,21.0,,1210229,0.1,,10.66,0.2,10/25/2012,121.0,,1210229,0.01,,26.64,0.02,6/28/2012,2.0,<LRL (0.02),1210229,0.01,ND,0.004,0.02,6/28/2012,2.0,,1210229,0.01,ND,0.004,0.02,6/28/2012,2.0,<LRL (0.02),1210229.0,0.01,ND,0.0,0.02,7/5/2012,9.0,,1210229,0.01,,0.8390000000000001,0.02,6/28/2012,2.0,,1210229,,8.76,10/25/2012,121.0,,1210229,0.04,,9.517000000000001,0.08,7/5/2012,9.0,,1210229,2.0,,332.0,4,6/28/2012,2.0,,1210229,0.005,,34.793,0.01,10/25/2012,121.0,1210229,0.02,,60.6,0.04,6/28/2012,2.0,,1210229,0.09,,3.7119999999999997,0.18,,,,,,,,,,6/28/2012,2.0,,1210229,,,33.64,2.0,,,,,,,,,,,,,,,,,,,634130,,634133,,17120009,42.77430894,-118.4442146,['XER']
1000022,REGULAR,WRS,121026.1,120710.2,120702.1,121026.1,120629.1,120628.1,120628.1,120718.1,121026.1,120628.1,120628.1,120628.1,120712.1,120628.1,121026.1,120705.1,120628.2,121026.1,120629.1,,,120628.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,10/26/2012,122.0,,1210243.0,0.01,,0.051,0.02,7/10/2012,14.0,,1210243,0.002,,0.026000000000000002,0.004,7/2/2012,6.0,,1210243,,15329.0,10/26/2012,122.0,,1210243,0.02,,2.861,0.04,6/29/2012,3.0,,1210243,0.03,,1073.8210000000001,0.06,6/28/2012,2.0,,1210243,,,40.0,5.0,6/28/2012,2.0,,1210243,,,5790.0,2.0,7/18/2012,22.0,,1210243,0.1,,19.86,0.2,10/26/2012,122.0,,1210243,0.01,,3.02,0.02,6/28/2012,2.0,<LRL (0.02),1210243,0.01,ND,0.0,0.02,6/28/2012,2.0,,1210243,0.01,ND,0.0,0.02,6/28/2012,2.0,<LRL (0.02),1210243.0,0.01,ND,0.0,0.02,7/12/2012,16.0,,1210243,0.01,,2.8939999999999997,0.02,6/28/2012,2.0,,1210243,,9.22,10/26/2012,122.0,,1210243,0.04,,14.61,0.08,7/5/2012,9.0,,1210243,2.0,,114.0,4,6/28/2012,2.0,,1210243,0.005,,5.742999999999999,0.01,10/26/2012,122.0,1210243,0.02,,1384.0,0.04,6/29/2012,3.0,,1210243,0.09,,612.771,0.18,,,,,,,,,,6/28/2012,2.0,,1210243,,,13.95,2.0,,,,,,,,,,,,,,,,,,,642650,,642653,,12110207,26.62195986,-98.06124241,['CPL']
1000023,REGULAR,WIDNR,,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,,NOT PROVIDED,,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,,NOT PROVIDED,,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,,mg N/L,,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,mg/L,,NTU,,,,,,,,,,30.0,,,0.015,,0.023,0.048,,30.0,,,,3860.0,,30.0,,,0.1,,41.2,0.3,,30.0,,,1.0,,63.1,3.2,,30.0,,,,,7.5,,,30.0,,,,,582.0,,,30.0,,,0.3,,6.3,1.0,,30.0,,,0.1,,36.7,0.3,,,,,,,,,,30.0,<MDL (0.019),,0.019,ND,0.019,0.061,,,,,,,,,,30.0,,,0.03,,1.06,0.096,,30.0,,,,8.68,,30.0,,,0.1,,3.1,0.3,,30.0,,,5.0,,92.0,16,,30.0,,,0.022000000000000002,,9.75,0.07400000000000001,,30.0,,0.1,,32.9,0.3,,30.0,,,4.5,,21.9,15.0,30.0,7.2,,,,,,,,,30.0,,,,,11.3,,,,,,,,,,,,,,,,,,,,636290,,636293,,7090001,42.96455549,-89.25380131,['TPL']
1000025,REGULAR,WRS,121026.1,120710.2,120629.1,121026.1,120629.1,120629.1,120629.1,120718.1,121026.1,120629.1,120629.1,120629.1,120712.1,120629.1,121026.1,120712.1,120703.1,121026.1,120629.1,,,120629.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,10/26/2012,121.0,,1210250.0,0.01,,0.191,0.02,7/10/2012,13.0,,1210250,0.002,,0.040999999999999995,0.004,6/29/2012,2.0,,1210250,,754.1,10/26/2012,121.0,,1210250,0.02,,7.822,0.04,6/29/2012,2.0,,1210250,0.03,,2.3080000000000003,0.06,6/29/2012,2.0,,1210250,,,68.0,5.0,6/29/2012,2.0,,1210250,,,85.4,2.0,7/18/2012,21.0,,1210250,0.1,,15.04,0.2,10/26/2012,121.0,,1210250,0.01,,2.3280000000000003,0.02,6/29/2012,2.0,<LRL (0.02),1210250,0.01,L,0.011000000000000001,0.02,6/29/2012,2.0,,1210250,0.01,L,0.011000000000000001,0.02,6/29/2012,2.0,<LRL (0.02),1210250.0,0.01,ND,0.0,0.02,7/12/2012,15.0,,1210250,0.01,,7.843999999999999,0.02,6/29/2012,2.0,,1210250,,9.58,10/26/2012,121.0,,1210250,0.04,,4.271,0.08,7/12/2012,15.0,,1210250,2.0,,705.0,4,7/3/2012,6.0,,1210250,0.005,,7.735,0.01,10/26/2012,121.0,1210250,0.02,,4.338,0.04,6/29/2012,2.0,,1210250,0.09,,0.452,0.18,,,,,,,,,,6/29/2012,2.0,,1210250,,,24.71,2.0,,,,,,,,,,,,,,,,,,,645890,,645893,,17040219,43.19840666,-114.5997261,['XER']
1000026,REGULAR,WRS,121026.1,120711.1,120629.1,121026.1,120629.1,120629.1,120629.1,120718.1,121026.1,120629.1,120629.1,120629.1,120705.1,120629.1,121026.1,120705.1,120703.1,121026.1,120629.1,,,120629.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,10/26/2012,120.0,<LRL (0.02),1210271.0,0.01,ND,0.006999999999999999,0.02,7/11/2012,13.0,,1210271,0.002,,0.0092,0.004,6/29/2012,1.0,,1210271,,1449.0,10/26/2012,120.0,,1210271,0.02,,27.41,0.04,6/29/2012,1.0,,1210271,0.03,,21.986,0.06,6/29/2012,1.0,,1210271,,,11.0,5.0,6/29/2012,1.0,,1210271,,,322.0,2.0,7/18/2012,20.0,,1210271,0.1,,4.48,0.2,10/26/2012,120.0,,1210271,0.01,,4.01,0.02,6/29/2012,1.0,<LRL (0.02),1210271,0.01,ND,0.002,0.02,6/29/2012,1.0,,1210271,0.01,ND,0.002,0.02,6/29/2012,1.0,<LRL (0.02),1210271.0,0.01,ND,0.0,0.02,7/5/2012,7.0,,1210271,0.01,,0.61,0.02,6/29/2012,1.0,,1210271,,8.4,10/26/2012,120.0,,1210271,0.04,,5.246,0.08,7/5/2012,7.0,,1210271,2.0,,26.0,4,7/3/2012,5.0,,1210271,0.005,,2.262,0.01,10/26/2012,120.0,1210271,0.02,,29.32,0.04,6/29/2012,1.0,,1210271,0.09,,48.751000000000005,0.18,,,,,,,,,,6/29/2012,1.0,,1210271,,,2.92,2.0,,,,,,,,,,,,,,,,,,,642530,,642533,,12030103,33.07855581,-96.98672572,['SPL']
1000028,REGULAR,WIDNR,,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,,NOT PROVIDED,,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,,NOT PROVIDED,,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,,mg N/L,,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,mg/L,,NTU,,,,,,,,,,29.0,,,0.015,,0.018000000000000002,0.048,,29.0,,,,3900.0,,29.0,RESULT (2.1) REPLACED WITH EST. VALUE,,0.1,Q;J,30.1,0.3,,29.0,,,1.0,,53.7,3.2,,29.0,,,,,5.0,,,29.0,,,,,542.0,,,29.0,,,0.3,,6.2,1.0,,29.0,,,0.1,,35.6,0.3,,,,,,,,,,29.0,<MDL (0.019),,0.019,ND,0.019,0.061,,,,,,,,,,29.0,TKN,,0.03,,0.8,0.096,,29.0,,,,8.58,,29.0,,,0.1,,2.1,0.3,,29.0,,,5.0,,10.0,16,,29.0,,,0.022000000000000002,,2.72,0.07400000000000001,,29.0,,0.1,,24.6,0.3,,29.0,,,4.5,,23.5,15.0,29.0,6.2,,,,,,,,,29.0,,,,,1.5,,,,,,,,,,,,,,,,,,,,636530,,636533,,7090001,43.09787438,-88.46216170000001,['TPL']
1000029,REGULAR,WRS,121026.1,120710.2,120629.1,121026.1,120629.1,120629.1,120629.1,120718.1,121026.1,120629.1,120629.1,120629.1,120705.1,120629.1,121026.1,120705.1,120703.1,121026.1,120629.1,,,120629.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,10/26/2012,121.0,<LRL (0.02),1210258.0,0.01,ND,0.008,0.02,7/10/2012,13.0,,1210258,0.002,,0.0091,0.004,6/29/2012,2.0,,1210258,,2948.0,10/26/2012,121.0,,1210258,0.02,,46.14,0.04,6/29/2012,2.0,,1210258,0.03,,15.573,0.06,6/29/2012,2.0,,1210258,,,13.0,5.0,6/29/2012,2.0,,1210258,,,395.0,2.0,7/18/2012,21.0,,1210258,0.1,,1.88,0.2,10/26/2012,121.0,,1210258,0.01,,13.66,0.02,6/29/2012,2.0,<LRL (0.02),1210258,0.01,ND,0.002,0.02,6/29/2012,2.0,,1210258,0.01,ND,0.002,0.02,6/29/2012,2.0,<LRL (0.02),1210258.0,0.01,ND,0.0,0.02,7/5/2012,8.0,,1210258,0.01,,0.23,0.02,6/29/2012,2.0,,1210258,,8.63,10/26/2012,121.0,,1210258,0.04,,2.827,0.08,7/5/2012,8.0,,1210258,2.0,,41.0,4,7/3/2012,6.0,,1210258,0.005,,5.166,0.01,10/26/2012,121.0,1210258,0.02,,16.48,0.04,6/29/2012,2.0,,1210258,0.09,,39.696999999999996,0.18,,,,,,,,,,6/29/2012,2.0,,1210258,,,4.46,2.0,,,,,,,,,,,,,,,,,,,640070,,640073,,17040209,42.67704536,-113.4072962,['XER']
1000030,REGULAR,WRS,121026.1,120711.1,120629.1,121026.1,120629.1,120629.1,120629.1,120718.1,121026.1,120629.1,120629.1,120629.1,120705.1,120629.1,121026.1,120705.1,120703.1,121026.1,120629.1,,,120629.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,10/26/2012,120.0,,1210265.0,0.01,,0.41700000000000004,0.02,7/11/2012,13.0,,1210265,0.002,,0.015,0.004,6/29/2012,1.0,,1210265,,794.5,10/26/2012,120.0,,1210265,0.02,,8.383,0.04,6/29/2012,1.0,,1210265,0.03,,1.9509999999999998,0.06,6/29/2012,1.0,,1210265,,,18.0,5.0,6/29/2012,1.0,,1210265,,,90.6,2.0,7/18/2012,20.0,,1210265,0.1,,2.93,0.2,10/26/2012,120.0,,1210265,0.01,,1.749,0.02,6/29/2012,1.0,<LRL (0.02),1210265,0.01,ND,0.005,0.02,6/29/2012,1.0,,1210265,0.01,ND,0.005,0.02,6/29/2012,1.0,<LRL (0.02),1210265.0,0.01,ND,0.0,0.02,7/5/2012,7.0,,1210265,0.01,,0.465,0.02,6/29/2012,1.0,,1210265,,7.94,10/26/2012,120.0,,1210265,0.04,,3.447,0.08,7/5/2012,7.0,,1210265,2.0,,84.0,4,7/3/2012,5.0,,1210265,0.005,,30.526999999999997,0.01,10/26/2012,120.0,1210265,0.02,,5.845,0.04,6/29/2012,1.0,,1210265,0.09,,2.9160000000000004,0.18,,,,,,,,,,6/29/2012,1.0,,1210265,,,4.33,2.0,,,,,,,,,,,,,,,,,,,640160,,640163,,17040213,42.20637168,-114.87885209999999,['XER']
1000032,REGULAR,WRS,121031.1,120711.1,120705.1,121031.1,120706.1,120705.1,120705.1,120724.1,121031.1,120706.1,120706.1,120706.1,120712.2,120705.1,121031.1,120712.2,120705.2,121031.1,120706.1,,,120705.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,10/31/2012,121.0,,1210291.0,0.01,,0.025,0.02,7/11/2012,9.0,,1210291,0.002,,0.016,0.004,7/5/2012,3.0,,1210291,,237.2,10/31/2012,121.0,,1210291,0.02,,3.8339999999999996,0.04,7/6/2012,4.0,,1210291,0.03,,0.171,0.06,7/5/2012,3.0,,1210291,,,45.0,5.0,7/5/2012,3.0,,1210291,,,30.3,2.0,7/24/2012,22.0,,1210291,0.1,,7.29,0.2,10/31/2012,121.0,,1210291,0.01,,0.7659999999999999,0.02,7/6/2012,4.0,<LRL (0.02),1210291,0.01,ND,0.003,0.02,7/6/2012,4.0,,1210291,0.01,ND,0.003,0.02,7/6/2012,4.0,<LRL (0.02),1210291.0,0.01,ND,0.0,0.02,7/12/2012,10.0,,1210291,0.01,,0.315,0.02,7/5/2012,3.0,,1210291,,7.19,10/31/2012,121.0,,1210291,0.04,,0.721,0.08,7/12/2012,10.0,,1210291,2.0,,20.0,4,7/5/2012,3.0,,1210291,0.005,,3.887,0.01,10/31/2012,121.0,1210291,0.02,,1.051,0.04,7/6/2012,4.0,,1210291,0.09,,2.004,0.18,,,,,,,,,,7/5/2012,3.0,,1210291,,,1.44,2.0,,,,,,,,,,,,,,,,,,,639530,Ship Flag,639533,Ship Flag,1080101,44.77783926,-71.79916952,['NAP']
1000034,REGULAR,WIDNR,,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,,NOT PROVIDED,,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,,NOT PROVIDED,,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,,mg N/L,,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,mg/L,,NTU,,,,,,,,,,31.0,<MDL (0.015),,0.015,ND,0.048,0.048,,31.0,,,,3900.0,,31.0,,,0.1,,38.2,0.3,,31.0,,,1.0,,62.5,3.2,,31.0,,,,,5.0,,,31.0,,,,,571.0,,,31.0,,,0.3,,4.7,1.0,,31.0,,,0.1,,31.4,0.3,,,,,,,,,,31.0,<MDL (0.019),,0.019,ND,0.019,0.061,,,,,,,,,,31.0,,,0.03,,0.5,0.096,,31.0,,,,8.62,,31.0,,,0.1,,2.4,0.3,,31.0,,,5.0,,24.0,16,,31.0,,,0.022000000000000002,,3.63,0.07400000000000001,,31.0,,0.1,,29.9,0.3,,31.0,,,4.5,,25.4,15.0,31.0,5.0,,,,,,,,,31.0,,,,,1.7,,,,,,,,,,,,,,,,,,,,636500,,636503,,7090001,42.59803618,-88.61516896,['TPL']
1000039,REGULAR,WIDNR,,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,,NOT PROVIDED,,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,,NOT PROVIDED,,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,,mg N/L,,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,mg/L,,NTU,,,,,,,,,,28.0,,,0.015,,0.034,0.048,,28.0,WARM;QCCS,,W;Q,2900.0,,28.0,,,0.1,,20.3,0.3,,28.0,,,1.0,,16.9,3.2,,28.0,,,,,2.5,,,28.0,WARM;QCCS,,,W;Q,328.0,,,28.0,,,0.3,,3.9,1.0,,28.0,,,0.1,,27.8,0.3,,,,,,,,,,28.0,,,0.019,,1.09,0.061,,,,,,,,,,28.0,>HT (12),,0.03,H,1.67,0.096,,28.0,WARM;QCCS,,W;Q,9.0,,28.0,,,0.1,,0.9,0.3,,28.0,,,5.0,,12.0,16,,28.0,,,0.022000000000000002,,7.99,0.07400000000000001,,28.0,,0.1,,7.0,0.3,,28.0,,,4.5,,10.9,15.0,28.0,4.3,,,,,,,,,28.0,,,,,1.5,,,,,,,,,,,,,,,,,,,,636440,,636443,,4030201,43.81355964,-89.30356704,['UMW']
