PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,YEAR,SAMPLE_TYPE,SAM_CODE,SAMPLE_CAT,AL,AL_ALERT,ANC,ANC_ALERT,CA,CA_ALERT,CL,CL_ALERT,COLOR,COLOR_ALERT,COND,COND_ALERT,DOC,DOC_ALERT,K,K_ALERT,MG,MG_ALERT,SODIUM,SODIUM_ALERT,NH4,NH4_ALERT,NO2,NO2_ALERT,NO3,NO3_ALERT,NO3NO2,NO3NO2_ALERT,NTL,NTL_ALERT,PHLAB,PHLAB_ALERT,PTL,PTL_ALERT,SIO2,SIO2_ALERT,SO4,SO4_ALERT,TSS,TSS_ALERT,TURB,TURB_ALERT,CHEM_COM,HUC_8,XLAT_DD,XLON_DD,AGGR_ECO9_2015
17-Feb-15,10996,FW08CA035,10-Sep-08,1,2008,CHEMB,REGULAR,P,0.0116,,910.28,,9.712,,2.28,,8.0,,105.97,,1.11,,0.897,,4.1930000000000005,,4.1080000000000005,,0.019,R,0.0,R,0.02642,,,,136.0,H,8.02,,24.3725,H,14.395999999999999,,3.12,,0.0,,3.4,,,18020106,38.80836,-121.63521000000001,['XER']
17-Feb-15,10997,FW08CA040,20-Sep-08,1,2008,CHEMB,REGULAR,P,0.002,S,1585.76,S,13.8,S,5.38,S,15.0,S,184.7,S,3.49,S,1.9869999999999999,S,7.721,S,11.07,S,0.017,RS,0.0,RS,0.05781,S,,,594.0,HS,8.37,S,102.2213,HS,29.114,HS,6.01,S,1.4,S,3.72,S,,18010209,41.53926,-123.52673,['WMT']
17-Feb-15,10998,FW08CA056,19-Sep-08,1,2008,CHEMB,REGULAR,P,0.0003,S,1489.02,S,15.25,S,4.09,S,11.0,HS,169.99,S,1.9,S,1.263,S,7.358,S,7.324,S,0.009,RS,0.0,RS,0.00143,RS,,,269.0,HS,8.32,S,41.8088,HS,20.39,HS,5.79,S,2.2,S,3.87,HS,,18010209,41.4564,-123.93556000000001,['WMT']
17-Feb-15,10999,FW08CA061,12-Sep-08,1,2008,CHEMB,REGULAR,P,0.0139,S,1560.04,S,17.34,S,19.69,HS,13.0,HS,261.37,S,2.18,S,3.464,S,7.604,S,17.76,S,0.025,S,0.01489,RS,1.92284,HS,,,2343.0,HS,8.12,HS,173.2,HS,20.498,HS,10.1,HS,9.2,S,4.36,HS,,18040002,37.59659,-121.1288,['XER']
17-Feb-15,11000,FW08CA063,16-Sep-08,1,2008,CHEMB,REGULAR,P,0.0003,,1986.54,,35.76,,5.31,,10.0,,255.05,,0.62,,1.245,,7.997999999999999,,5.97,,0.003,R,0.0,R,0.00078,R,,,69.0,H,8.31,,3.5038,HR,8.806000000000001,,22.84,,0.9,,2.63,,,18010105,40.31844,-123.77101,['WMT']
17-Feb-15,11001,FW08CA067,9-Sep-08,1,2008,CHEMB,REGULAR,P,0.0062,S,401.98,S,4.779,S,2.1,S,8.0,S,53.11,S,1.15,S,0.674,S,1.6680000000000001,S,2.417,S,0.006,RS,0.0,RS,0.00237,RS,,,114.0,HS,7.68,S,11.4575,HS,10.378,S,1.94,S,0.4,S,3.26,S,,18020111,38.57225,-121.35765,['XER']
17-Feb-15,11002,FW08CA068,21-Sep-08,1,2008,CHEMB,REGULAR,P,0.0095,,1504.8,,11.75,,5.17,,20.0,,179.18,,4.67,,2.3280000000000003,,7.235,,12.56,,0.024,,0.010759999999999999,R,0.44455,,,,1183.0,H,8.44,,166.5375,H,38.156,H,5.89,,2.0,,3.82,,,18010206,41.84335,-122.89971000000001,['WMT']
17-Feb-15,11003,FW08OR001,14-Sep-08,1,2008,CHEMW,REGULAR,P,0.0205,,547.8,,5.191,,7.73,H,15.0,,88.69,,2.61,,1.205,,2.0069999999999997,,7.76,,0.055,,0.0,R,0.13368,H,,,422.0,H,7.25,,33.5975,H,18.262999999999998,H,1.65,H,2.4,,4.56,,,17100303,43.64959,-124.0954,['WMT']
17-Feb-15,11004,FW08OR002,22-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,3567.16,,30.15,,5.84,H,8.0,,371.18,,3.34,,2.562,,12.14,,32.94,,0.055,,0.00088,R,0.19943,H,,,866.0,H,7.78,,293.6513,H,49.92100000000001,H,7.93,H,125.6,,34.8,,,17070104,45.368190000000006,-119.4461,['XER']
17-Feb-15,11005,FW08OR004,23-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,4385.55,,40.2,,5.06,,6.0,,451.98,,1.58,,1.7480000000000002,,18.3,,32.13,,0.01,R,0.0,R,1.06641,,,,1314.0,H,8.37,,53.9375,H,38.263000000000005,H,12.5,,0.9,,0.81,R,,17070201,44.62321,-119.63838,['WMT']
17-Feb-15,11013,FW08OR005,21-Jul-08,1,2008,CHEMW,REGULAR,P,0.0054,,1767.11,,18.1,,1.27,,12.0,,203.1,,1.79,,2.846,,10.11,,10.18,,0.008,R,0.0,R,0.07922,,,,211.0,H,8.14,,88.8413,H,43.2,H,12.83,,1.8,,1.81,R,,17050203,44.89845,-117.42406000000001,['WMT']
17-Feb-15,11014,FW08OR006,15-Sep-08,1,2008,CHEMW,REGULAR,P,0.0095,,450.52,,5.678,,7.68,H,22.0,,74.69,,1.92,,1.023,,1.893,,5.212000000000001,,0.017,R,0.0,R,0.0258,H,,,199.0,H,7.45,,28.965,H,16.167,,0.54,H,3.4,,4.28,,,17100206,43.87567,-123.50243,['WMT']
17-Feb-15,11016,FW08OR008,17-Jul-08,1,2008,CHEMW,REGULAR,P,0.0062,,406.01,,4.053,,0.08,R,2.0,HR,42.08,,1.02,,0.8390000000000001,,1.337,,2.267,,0.001,R,0.0,R,0.00337,R,,,44.0,H,7.35,H,12.7788,H,27.601,,0.4,R,0.0,,0.09,HR,,17060102,45.114509999999996,-116.85638,['WMT']
17-Feb-15,11017,FW08OR009,9-Jul-08,1,2008,CHEMW,REGULAR,P,0.0014,,548.26,,5.8629999999999995,,3.91,,6.0,,69.98,,0.41,H,0.24600000000000002,,1.8319999999999999,,4.875,,0.009,R,0.0,R,0.05805,,,,119.0,H,7.99,,14.8975,H,18.938,,1.34,,0.8,,0.29600000000000004,R,,17100203,45.30021,-123.4774,['WMT']
17-Feb-15,11018,FW08OR010,3-Aug-08,1,2008,CHEMW,REGULAR,P,0.0016,S,329.76,S,3.992,S,0.14,RS,6.0,S,29.43,S,0.69,S,0.165,S,0.6609999999999999,S,1.7919999999999998,S,0.007,RS,0.0,RS,0.00144,RS,,,124.0,HS,7.26,HS,27.7413,HS,13.542,HS,0.47,RS,15.8,S,4.38,HS,,17100301,43.09695,-122.41151,['WMT']
17-Feb-15,11020,FW08OR015,19-Aug-08,1,2008,CHEMB,REGULAR,P,0.015,,644.43,,6.08,,1.42,H,9.0,,71.71,,1.13,,1.2309999999999999,,2.347,,4.309,,0.075,,0.01435,R,0.0642,H,,,300.0,,7.89,,72.4588,,28.052,,1.03,H,3.9,,4.4,,,17100308,42.41333333,-123.15833329999998,['WMT']
17-Feb-15,11021,FW08OR016,12-Aug-08,1,2008,CHEMB,REGULAR,P,0.0042,,292.46,,3.286,,0.79,H,7.0,,30.97,,0.62,,0.303,,0.7759999999999999,,1.994,,0.008,R,0.0007099999999999999,R,0.0066,HR,,,95.0,H,7.64,,13.1913,H,11.315999999999999,H,0.96,H,0.5,,0.83,R,,17090006,44.49077,-122.81381,['WMT']
17-Feb-15,11022,FW08OR016,17-Sep-08,2,2008,CHEMB,REGULAR,P,0.0089,,276.25,,3.347,,0.79,,5.0,,33.69,,0.59,,0.257,,0.82,,1.94,,0.005,R,0.0,R,0.00282,R,,,48.0,H,7.46,,4.5038,H,10.628,,1.01,,1.8,,3.23,,,17090006,44.49031,-122.81588,['WMT']
17-Feb-15,11025,FW08OR019,7-Jul-08,1,2008,CHEMB,REGULAR,P,0.0098,,472.88,,4.541,,4.3,,3.0,R,63.86,,1.15,,0.5920000000000001,,1.7180000000000002,,5.206,,0.016,R,0.0,R,0.07527,,,,236.0,H,7.91,,11.555,H,14.872,H,1.39,,0.7,,1.115,R,,17100205,44.3726,-123.83628,['WMT']
17-Feb-15,11026,FW08OR022,1-Aug-08,1,2008,CHEMB,REGULAR,P,0.0029,S,555.34,S,5.209,S,1.45,S,5.0,S,61.13,S,0.57,S,1.046,S,1.662,S,4.205,S,0.007,RS,0.0,RS,0.0,RS,,,77.0,S,8.33,HS,36.9706,S,26.276,S,1.17,S,0.8,S,0.75,HRS,TOOK AT TRANSECT K BECAUSE FORGOT CONTAINER,17100301,43.310790000000004,-123.21151,['WMT']
17-Feb-15,11027,FW08OR027,30-Sep-08,1,2008,CHEMB,REGULAR,P,0.027999999999999997,S,416.33,S,4.471,S,1.04,S,12.0,HS,47.7,S,0.99,S,0.529,S,1.37,S,2.647,S,0.013,RS,0.0,RS,0.00945,RS,,,91.0,HS,7.59,S,16.0206,HS,15.817,S,0.89,S,1.4,S,4.14,S,,17090003,44.055820000000004,-123.0843,['WMT']
17-Feb-15,11031,FW08OR035,8-Jul-08,1,2008,CHEMB,REGULAR,P,0.0074,,365.76,,3.963,,4.34,,6.0,,57.39,,0.78,H,0.47600000000000003,,1.361,,4.698,,0.016,R,0.0211,,0.19022999999999998,,,,289.0,H,7.74,,9.4638,H,53.83,H,2.19,,0.8,,0.85,R,,17100204,44.80638889,-123.97277779999999,['WMT']
17-Feb-15,11035,FW08OR043,11-Sep-08,1,2008,CHEMW,REGULAR,P,0.0058,,664.64,,7.518,,1.14,,5.0,,73.85,,0.65,,0.764,,2.0340000000000003,,3.806,,0.007,R,0.00065,R,0.10865,,,,210.0,H,7.71,H,27.5025,H,16.105,,0.97,,5.1,,4.01,H,,17090002,43.61502,-122.76858999999999,['WMT']
17-Feb-15,11036,FW08OR044,13-Aug-08,1,2008,CHEMB,REGULAR,P,0.0046,,310.65,,3.2510000000000003,,0.67,,8.0,,30.35,,0.39,,0.34600000000000003,,0.809,,2.0709999999999997,,0.005,R,0.0,R,0.00521,R,,,103.0,,7.69,H,8.93,,15.661,,0.45,R,1.1,,3.19,,,17090005,44.75285,-122.51422,['WMT']
17-Feb-15,11037,FW08OR047,21-Aug-08,1,2008,CHEMW,REGULAR,P,0.0074,,166.59,H,1.571,,2.33,H,9.0,,26.68,H,1.21,,0.35200000000000004,,0.615,,2.424,,0.006,R,0.0,R,0.05892000000000001,H,,,141.0,,7.73,,17.2244,,7.204,,0.86,H,4.2,,4.05,,,18010101,42.07215,-124.00887,['WMT']
17-Feb-15,11039,FW08OR050,13-Sep-08,1,2008,CHEMW,REGULAR,P,0.0022,S,804.16,S,10.88,S,4.99,HS,7.0,S,105.68,S,0.36,S,0.578,S,1.995,S,5.686,S,0.007,RS,0.0,RS,0.013080000000000001,HRS,,,34.0,HS,7.79,S,17.695,HS,16.352999999999998,HS,3.27,HS,0.0,S,2.68,S,,17100302,43.10088,-122.82959,['WMT']
17-Feb-15,11040,FW08OR045,19-Jul-08,1,2008,CHEMW,REGULAR,P,0.0091,S,382.83,S,4.649,S,0.15,RS,7.0,S,44.28,S,1.22,S,1.232,S,0.9840000000000001,S,2.173,S,0.0,RS,0.0,RS,0.00206,RS,,,44.0,HS,7.64,S,8.3375,HS,17.366,HS,1.95,S,0.4,S,0.41,RS,,17070202,44.90148,-118.47776999999999,['WMT']
17-Feb-15,11041,FW08OR051,29-Sep-08,1,2008,CHEMB,REGULAR,P,0.0178,,442.73,,4.253,,1.24,,3.0,R,53.53,,0.72,H,0.695,,1.557,,3.397,,0.019,HR,0.0,R,0.01432,R,,,90.0,H,7.74,,25.754,H,18.637999999999998,,1.67,,2.8,,3.32,,,17090003,44.31707,-123.21649,['WMT']
17-Feb-15,11042,FW08OR052,20-Jul-08,1,2008,CHEMW,REGULAR,P,0.0041,,148.32,,2.546,,0.09,R,11.0,,33.27,,0.58,,0.755,,0.965,,1.594,,0.0,R,0.0,R,0.0013599999999999999,R,,,9.0,HR,7.23,,4.2788,H,12.945,H,6.77,,0.0,,0.41,R,,17050203,44.851420000000005,-118.14283,['WMT']
17-Feb-15,11044,FW08OR054,20-Aug-08,1,2008,CHEMB,REGULAR,P,0.0063,,757.01,,7.2,,1.66,H,7.0,,85.32,,0.85,,1.022,,3.517,,4.023,,0.013999999999999999,R,0.0,R,0.10849,H,,,295.0,,8.0,,57.2525,,24.219,,1.68,H,2.6,,3.8,,,17100310,42.47083333,-124.34333329999998,['WMT']
17-Feb-15,11045,FW08OR058,5-Aug-08,1,2008,CHEMB,REGULAR,P,0.001,,452.21,,3.716,,1.17,,0.0,R,47.73,,0.31,,1.023,,1.641,,3.9739999999999998,,0.005,R,0.0,R,0.00058,R,,,53.0,H,7.79,,28.9606,H,23.244,,0.69,,0.6,,0.16,R,,17090004,46.4467,-122.57704,['WMT']
17-Feb-15,11046,FW08OR058,16-Sep-08,2,2008,CHEMB,REGULAR,P,0.0023,,439.46,,3.909,,1.16,H,6.0,,50.43,,0.35,,0.871,,1.726,,3.447,,0.004,R,0.0,R,0.0017399999999999998,HR,,,26.0,H,7.68,,30.8675,H,22.816,,0.7,H,0.0,,2.54,,,17090004,44.146409999999996,-122.57762,['WMT']
17-Feb-15,11047,FW08OR059,2-Aug-08,1,2008,CHEMB,REGULAR,P,0.0004,S,588.88,S,5.599,S,2.6,S,13.0,HS,69.8,S,0.85,S,1.093,S,1.989,S,4.7,S,0.01,RS,0.0,RS,0.00047999999999999996,RS,,,97.0,HS,8.02,HS,22.5738,HS,20.647,HS,1.81,S,0.7,S,0.61,HRS,,17100303,43.57777,-123.5025,['WMT']
17-Feb-15,11051,FW08OR069,18-Jul-08,1,2008,CHEMW,REGULAR,P,0.0085,S,789.05,S,7.39,S,0.18,RS,12.0,HS,80.02,S,2.18,S,1.518,S,3.238,S,3.4530000000000003,S,0.004,RS,0.0,RS,0.00734,RS,,,123.0,HS,7.88,HS,23.405,HS,39.863,HS,0.15,RS,0.4,S,0.42,HRS,,17070202,45.1929,-118.704,['WMT']
17-Feb-15,11053,FW08OR060,14-Aug-08,1,2008,CHEMB,REGULAR,P,0.004,,331.4,,3.429,,0.69,,9.0,,33.8,,0.42,,0.532,,0.8420000000000001,,2.148,,0.006,R,0.0,R,0.00117,R,,,56.0,,7.61,H,8.9775,,15.324000000000002,,0.52,,1.0,,3.29,,,17090005,44.77724,-122.82011999999999,['WMT']
17-Feb-15,11079,FW08CO001,11-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,4975.96,,208.3,,12.0,,18.0,,1404.0,,6.4,,2.998,,65.25,,36.51,,0.01,R,0.0,R,0.0,R,,,449.0,,8.29,,45.54,,13.099,,589.83,,50.5,,28.7,,,14080202,37.36591,-108.59329,['XER']
17-Feb-15,11080,FW08CO001,5-Aug-08,2,2008,CHEMW,REGULAR,P,0.0003,,4821.75,,204.8,,11.28,,27.0,,1335.16,,6.39,,3.5669999999999997,,61.77,,35.06,,0.011,R,0.0,R,0.03069,,,,699.0,H,8.3,,166.87,H,12.532,,521.16,,179.0,,58.2,,,14080202,37.36586,-108.59331999999999,['XER']
17-Feb-15,11081,FW08CO003,15-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,4474.82,H,46.44,,3.12,,10.0,,725.4,,2.71,,1.3159999999999998,,41.21,,54.75,,0.005,R,0.0,R,0.0953,,,,261.0,H,8.55,H,2.425,HR,13.787,,142.59,H,18.9,,15.8,,,14050007,39.73114,-108.67488999999999,['XER']
17-Feb-15,11082,FW08CO003,4-Aug-08,2,2008,CHEMW,REGULAR,P,0.0003,,4828.14,,41.77,,3.33,,10.0,,723.43,,2.83,,1.416,,41.6,,58.04,,0.006,R,0.0,R,0.0,R,,,186.0,H,7.93,,9.2088,H,13.270999999999999,H,148.65,,4.4,,4.66,,,14050007,39.731,-108.67478999999999,['XER']
17-Feb-15,11083,FW08CO006,16-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,3914.64,,82.95,,4.9,,9.0,,569.6,,0.76,,1.4580000000000002,,23.59,,7.69,,0.006,R,0.001,R,0.18297,,,,309.0,H,8.42,,12.1963,H,9.235,,104.14,H,0.4,,1.23,R,,14010005,39.642559999999996,-107.71168999999999,['XER']
17-Feb-15,11084,FW08CO010,2-Jul-08,1,2008,CHEMW,REGULAR,P,0.0005,S,2030.49,S,45.5,S,12.79,S,5.0,HS,396.8,S,1.94,HS,2.937,S,8.63,S,18.84,S,0.006,RS,0.0,RS,0.00139,RS,,,161.0,HS,8.05,HS,16.8775,HS,15.425,HS,71.59,S,5.3,S,3.17,HS,,10190002,39.24138889,-104.95805559999998,['SPL']
17-Feb-15,11085,FW08CO012,30-Jun-08,1,2008,CHEMW,REGULAR,P,0.0003,,1483.24,,20.78,,3.12,H,12.0,,173.0,,3.49,,1.8969999999999998,H,4.737,,7.376,H,0.036,,0.0,R,0.009309999999999999,HR,,,298.0,H,7.65,,47.4163,H,18.897000000000002,,3.39,H,9.1,,11.3,,,10190002,39.24159,-104.95835,['WMT']
17-Feb-15,11086,FW08CO013,28-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,S,2612.69,S,192.7,S,50.49,HS,11.0,S,2727.56,S,5.15,S,8.455,S,141.9,S,265.0,S,0.005,RS,0.0,RS,0.0,HRS,,,468.0,HS,7.71,S,41.7881,HS,2.42,HS,1464.8,HS,21.0,S,20.52,S,,11020010,37.7972,-103.37749000000001,['SPL']
17-Feb-15,11087,FW08CO014,18-Jun-08,1,2008,CHEMW,REGULAR,P,0.0003,,2461.12,,48.98,,54.23,H,9.0,,661.2,,4.09,H,3.142,,15.25,,64.33,,0.024,,0.0,R,0.14348,,,,490.0,,8.41,,41.5063,,3.1710000000000003,,112.53,H,11.0,,10.2,,,10190003,39.8925,-105.0564,['SPL']
17-Feb-15,11088,FW08CO017,11-Sep-08,1,2008,CHEMW,REGULAR,P,0.0089,,1011.28,,17.36,,0.39,,8.0,,134.32,,2.25,,0.867,,3.5410000000000004,,2.7039999999999997,,0.009,R,0.0,R,0.0,R,,,128.0,H,8.09,H,11.785,H,13.333,,12.09,,0.0,,2.87,H,,14050003,40.97141,-107.0196,['WMT']
17-Feb-15,11089,FW08CO019,1-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,2195.04,,57.39,,62.41,H,10.0,,513.6,,2.59,,4.382,,7.565,,28.67,,0.031,,0.0,R,0.32232,,,,559.0,H,7.78,,39.9125,H,26.169,,38.8,,3.3,,4.5,,,10190002,39.38968,-104.86753999999999,['SPL']
17-Feb-15,11090,FW08CO020,29-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,4390.94,,187.4,,59.94,H,22.0,,2044.67,,5.86,,13.98,,85.39,,188.9,,0.192,,0.0,R,0.15947,H,,,994.0,H,7.9,,137.707,H,13.897,,855.31,H,3.5,,4.85,,,11020009,38.06505,-102.33652,['SPL']
17-Feb-15,11091,FW08CO021,14-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,6131.24,,55.57,,9.77,,14.0,,1119.0,,4.74,,3.5589999999999997,,62.59,,113.5,,0.013,R,0.0,R,0.06412999999999999,,,,586.0,H,8.63,,163.0613,H,13.385,H,334.92,H,172.2,,179.0,,,14050007,39.988620000000004,-108.77821000000002,['XER']
17-Feb-15,11093,FW08CO025,25-Sep-08,2,2008,CHEMB,REGULAR,P,0.0035,S,2911.24,S,94.32,S,6.4,S,14.0,S,848.57,S,3.41,S,3.261,S,26.72,S,31.3,S,0.013,HRS,0.0,RS,0.66899,S,,,2154.0,HS,7.7,S,137.4963,HS,13.874,HS,278.69,S,48.2,S,15.51,S,,14020005,38.86527778,-108.39833329999999,['XER']
17-Feb-15,11094,FW08CO025,15-Aug-08,1,2008,CHEMB,REGULAR,P,0.0016,S,2838.02,S,97.16,S,6.54,S,12.0,S,827.42,S,3.36,S,3.3739999999999997,S,26.78,S,44.83,S,0.008,RS,0.0,RS,0.89336,S,,,1378.0,S,8.43,S,85.4538,S,15.985999999999999,S,281.04,HS,72.4,S,38.99,S,,14020005,38.86555556,-108.3977778,['XER']
17-Feb-15,11095,FW08CO027,2-Sep-08,1,2008,CHEMW,REGULAR,P,0.0258,,238.09,,3.6710000000000003,,0.06,R,27.0,,27.26,,2.31,,0.39799999999999996,,0.542,,0.769,,0.008,R,0.0,R,0.019780000000000002,R,,,184.0,,7.45,,10.9588,,3.591,,1.02,,0.9,,3.08,,,14010003,39.36909,-106.4526,['WMT']
17-Feb-15,11096,FW08CO031,12-Aug-08,1,2008,CHEMW,REGULAR,P,0.004,,2095.34,,45.24,,7.72,,22.0,,423.44,,3.98,,2.084,,15.02,,22.11,,0.019,R,0.00234,R,0.08062000000000001,,,,608.0,,8.06,H,44.3338,,8.802,,92.87,,7.4,,7.98,,,10190005,40.15965,-105.11833,['SPL']
17-Feb-15,11097,FW08CO038,17-Sep-08,1,2008,CHEMW,REGULAR,P,0.0011,,2610.18,,46.21,,1.19,,13.0,,327.37,,1.89,,0.899,,14.04,,2.461,,0.004,R,0.0,R,0.0,R,,,163.0,H,8.25,,22.6125,H,9.079,,38.44,,6.0,,6.0,,,10190001,39.07763,-105.99338,['WMT']
17-Feb-15,11098,FW08CO073,9-Jul-08,1,2008,CHEMW,REGULAR,P,0.0107,,701.13,,8.836,,0.4,,13.0,,76.86,,3.15,,1.6680000000000001,,1.4480000000000002,,2.813,,0.042,,0.0,R,0.0047799999999999995,R,,,280.0,H,7.94,,82.4225,H,23.546999999999997,,1.14,,4.2,,4.87,,,13010005,37.0617,-105.98308,['XER']
17-Feb-15,11099,FW08CO076,30-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,4887.12,,46.39,,18.16,,29.0,,554.22,,6.47,,11.86,,19.15,,38.94,,0.021,,0.0,R,0.0369,,,,1063.0,H,8.11,,277.2369,H,47.068000000000005,,20.68,,1.9,,3.4,,,10250003,39.638490000000004,-102.11381999999999,['SPL']
17-Feb-15,11100,FW08CO103,1-Oct-08,1,2008,CHEMW,REGULAR,P,0.0003,,832.95,,14.68,,0.19,R,11.0,,102.0,,0.83,,0.799,,2.032,,1.855,,0.009,R,0.0,R,0.051089999999999997,,,,157.0,,7.9,,8.8619,,8.503,,6.6,,5.4,,3.81,,,14020003,38.60358,-106.4674,['WMT']
17-Feb-15,11106,FW08IL006,12-Sep-08,1,2008,CHEMW,REGULAR,P,0.0029,S,3735.54,S,69.43,S,9.29,HS,13.0,HS,450.87,S,3.04,S,3.528,S,7.718,S,15.98,S,0.038,S,0.0,RS,0.07174,HS,,,373.0,HS,7.87,HS,44.5663,HS,9.445,HS,36.62,HS,3.6,S,5.01,HS,,5140206,37.52527778,-89.18777778,['SAP']
17-Feb-15,11107,FW08IL011,24-Sep-08,1,2008,CHEMB,REGULAR,P,0.005,,4717.97,,77.49,,20.19,,27.0,,633.38,,4.7,,3.367,,28.58,,6.056,,0.049,,0.0,R,3.00274,,,,3688.0,H,8.15,,179.5925,H,12.811,,58.84,,28.1,,10.83,,,7090007,41.48611111,-89.84861111,['TPL']
17-Feb-15,11108,FW08IL011,7-Oct-08,2,2008,CHEMB,REGULAR,P,0.0003,,5528.47,,91.19,,25.69,,17.0,,751.76,,2.93,,1.859,,34.63,,7.162999999999999,,0.013,HR,0.0,R,3.24241,,,,3675.0,H,8.31,,59.9375,H,10.578,,82.41,,13.3,,6.42,,,7090007,41.484404999999995,-89.835806,['TPL']
17-Feb-15,11109,FW08IL017,8-Oct-08,1,2008,CHEMB,REGULAR,P,0.0003,,5745.67,,82.05,,32.83,,16.0,,759.55,,1.96,,1.8719999999999999,,34.2,,16.02,,0.015,R,0.0,R,7.4743,,,,7700.0,H,8.41,,129.1463,H,11.078,,45.88,,37.2,,15.64,,,7130005,40.78333333,-90.15805556,['TPL']
17-Feb-15,11114,FW08IL022,28-Sep-08,1,2008,CHEMB,REGULAR,P,0.0048,S,5377.11,S,67.25,S,45.58,S,20.0,S,723.8,S,3.36,S,2.888,S,36.3,S,20.63,S,0.026,HS,0.0,RS,4.18056,S,,,5475.0,HS,8.52,S,184.3306,HS,8.646,HS,33.1,S,30.4,S,12.73,S,,7090005,41.9,-89.48166667,['TPL']
17-Feb-15,11117,FW08IL018,28-Sep-08,1,2008,CHEMB,REGULAR,P,0.0025,,3634.49,,70.9,,20.22,,41.0,,566.85,,7.21,,4.63,,20.64,,9.307,,0.069,H,0.0031899999999999997,R,0.78837,,,,1587.0,H,8.05,,106.0269,H,2.9739999999999998,H,74.01,,13.5,,7.88,,,7120001,41.15194444,-87.91388889,['TPL']
17-Feb-15,11118,FW08IL024,13-Sep-08,1,2008,CHEMB,REGULAR,P,0.0003,S,3490.56,S,168.5,S,56.85,HS,10.0,HS,2250.96,S,4.65,S,10.8,S,79.42,S,218.2,S,0.02,S,0.0,RS,0.0,HRS,,,634.0,HS,7.87,HS,152.8763,HS,3.272,HS,1018.11,HS,43.7,S,36.15,HS,,7140106,37.85222222,-89.19,['TPL']
17-Feb-15,11119,FW08IL027,25-Sep-08,1,2008,CHEMB,REGULAR,P,0.0037,,4460.34,,55.17,,95.04,,28.0,,787.95,,7.95,,3.7510000000000003,,32.9,,41.85,,0.029,,0.0,R,0.41873,,,,1989.0,H,8.55,,120.29,H,6.645,,38.57,,25.1,,18.6,,,7120006,42.21638889,-88.18916667,['TPL']
17-Feb-15,11120,FW08IL028,11-Sep-08,1,2008,CHEMB,REGULAR,P,0.002,S,3918.62,S,207.1,S,29.21,S,12.0,HS,2051.28,S,4.25,S,8.561,S,83.66,S,186.7,S,0.016,RS,0.0,RS,0.12821,S,,,534.0,HS,8.09,HS,133.2363,HS,6.24,HS,963.93,HS,25.9,S,15.02,HS,,7140106,37.85027778,-89.33583333,['TPL']
17-Feb-15,11121,FW08IL029,10-Oct-08,1,2008,CHEMB,REGULAR,P,0.0003,S,5287.62,S,73.6,S,42.42,S,8.0,S,725.03,S,2.2,S,4.388,S,31.69,S,22.59,S,0.01,RS,0.0,RS,3.80575,S,,,4250.0,HS,8.27,HS,474.605,HS,10.450999999999999,S,47.2,S,21.3,S,8.53,HS,,7130008,40.07083333,-90.33805556,['TPL']
17-Feb-15,11123,FW08IL031,23-Sep-08,1,2008,CHEMB,REGULAR,P,0.0103,,4615.99,,64.03,,35.07,,30.0,,606.81,,4.59,,3.839,,31.69,,16.41,,0.016,R,0.0,R,3.4186900000000002,,,,4438.0,H,8.32,,264.955,H,10.905,,30.16,,56.6,,27.34,,,7090005,41.51611111,-90.32305556,['TPL']
17-Feb-15,11124,FW08IL036,9-Oct-08,1,2008,CHEMB,REGULAR,P,0.0003,,5457.6,,76.75,,34.2,,8.0,,691.1,,1.78,,1.919,,33.46,,14.22,,0.008,R,0.0,R,4.20809,,,,4663.0,H,8.25,,119.0163,H,7.093999999999999,,39.63,,10.6,,6.33,,,7130009,40.13305556,-89.73555556,['TPL']
17-Feb-15,11125,FW08IL038,6-Oct-08,1,2008,CHEMB,REGULAR,P,0.0003,,5432.17,,64.58,,26.73,H,11.0,,649.51,,1.59,,2.115,,36.23,,11.27,,0.016,HR,0.0,R,5.65378,H,,,6038.0,H,8.34,,64.4125,H,10.634,H,21.18,H,10.6,,4.66,,,7090004,48.47333333,-89.24916667,['TPL']
17-Feb-15,11134,FW08VT003,1-Jul-08,1,2008,CHEMW,REGULAR,P,0.0027,,283.77,,5.479,,3.83,,1.0,R,51.88,,0.71,H,0.302,,1.041,,3.0789999999999997,,0.007,R,0.0,R,0.2125,,,,300.0,H,7.28,,0.84,HR,3.697,,3.59,,0.0,,0.27699999999999997,R,,1080105,43.94563,-72.7107,['NAP']
