HUC_CODE,Tons_N_Exc,Tons_P2O5_Exc,Tons_K2O_Exc,P_Exc,K_Exc,N_Exc
03130009,1155.938616,774.9836241,699.4903951,307010.20263425057,528805.8784839287,1048649.9421682367
03130010,878.0593162,658.7491177,531.3379529,260963.83693923627,401684.7621116633,796562.0651550337
03130011,215.17356380000004,163.1991582,187.8836051,64651.43916674033,142037.6255966021,195202.18644119028
03130012,1402.876364,1034.360968,1111.880684,409762.6846650159,840567.7132820027,1272668.1137000672
03130013,1.142895499,0.501571797,1.012600868,198.69795211663126,765.5134299303388,1036.8174246812152
03130014,0.010962908,0.00349294,0.009713093,1.383730163891703,7.3429752754886675,9.9453835013984
03140101,129.798549,92.42662478,115.00099840000001,36614.85987585997,86939.29811108696,117751.27071485521
03140102,232.4912431,165.6365754,205.98631699999999,65617.02337420697,155723.04649198466,210912.52187342488
03140103,2360.73747,1678.208662,1725.1361600000002,664823.3141461735,1304181.085235307,2141625.1495744563
03140104,404.5350264,236.40964580000002,335.0581295,93653.81539001917,253299.70183235966,366988.0270176787
03140105,45.52403924,27.94188028,40.33411778,11069.19173512478,30492.08214285479,41298.71643313155
03140106,867.6736588,638.7753471,636.4535953,253051.21637722448,481150.8563012595,787140.3546237462
03140107,180.390106,131.3826497,128.45893,52047.31126269195,97113.32393355336,163647.1622335888
03140201,6128.609699000001,4400.681654999999,4164.780168,1743332.5358318093,3148521.0531258723,5559781.564065376
03140202,5300.861424000001,3791.637878,3643.406814,1502059.497827884,2754369.401564356,4808860.910759156
03140203,2763.617634,1971.136559,2238.4072100000003,780866.8668336695,1692207.4976020071,2507111.910576763
03140301,1545.349835,1104.804131,1050.163522,437668.7836770345,793910.3205607214,1401917.880994508
03140302,1140.228954,814.1854916,774.8581112,322540.0446987108,585782.9171977915,1034398.3755886991
03140303,1526.822042,1069.3260539999999,1037.572708,423614.1233330913,784391.8246603654,1385109.7488073616
03140304,437.8609533,282.9291599,299.46223030000004,112082.54730919193,226389.65291854957,397220.80134726985
03140305,571.8373948,427.5223511,453.35009709999997,169363.2220865429,342726.93097303674,518762.19263415906
03150101,3872.405854,2687.724935,2606.340748,1064743.7587829642,1970360.5918385256,3512987.7301798193
03150102,8089.559507999999,5553.32815,4895.215972,2199954.099166865,3700721.268763021,7338725.424353078
03150103,2447.3996829999996,1693.1366890000002,1480.989169,670737.0605166495,1119609.0525678594,2220243.791942418
03150104,6835.589912,4689.280461,4136.404322,1857661.1166620932,3127069.272977255,6201143.267199738
03150105,5311.6618579999995,3771.3774810000004,3440.598915,1494033.3300547986,2601049.1988204103,4818658.900317358
03150106,8654.194154,6210.3368740000005,5881.0754719999995,2460228.4781538495,4446018.563209355,7850953.392757661
03150107,1550.551724,1186.719941,1053.6985359999999,470119.7783109593,796582.7463678773,1406636.955626595
03150108,6491.91837,5309.893047,4174.564282,2103517.1449188143,3155917.7193777617,5889369.668104776
03150109,2317.082232,1674.60071,1574.6047800000001,663394.0219131913,1190381.2686861202,2102021.781220474
03150110,1540.1457560000001,1159.043721,1046.627019,459155.828046568,791236.769088426,1397196.8196277088
03150201,3540.8411090000004,2624.38846,2406.226788,1039652.9782565101,1819076.972855352,3212197.2332999436
03150202,1049.3042970000001,728.3854312000001,713.0690218999999,288550.30206379294,539071.1483487893,951912.9088130856
03150203,1935.999017,1473.561496,1315.634492,583752.2231600266,994603.0112484347,1756308.8810373417
03150204,493.4560536,439.0562773,335.33478010000005,173932.3934983166,253508.84618171878,447655.8312939053
03160101,2247.170765,1648.852382,1524.723482,653193.8071590365,1152671.6392278948,2038599.1610123718
03160102,1140.310016,870.1486074999999,773.4756802999999,344709.8648319502,584737.8169481828,1034471.9138029567
03160103,1141.409966,817.7484528,775.5035747000001,323951.5138007325,586270.8794279206,1035469.7717237169
03160104,2181.492973,1592.514151,1479.713182,630875.3849659847,1118644.4225583614,1979017.2664124102
03160105,969.8966862999999,684.0878909,658.8270977999999,271001.80632687267,498064.94079356117,879875.5313817282
03160106,4074.6652710000003,2908.8768760000003,2767.421931,1152353.2257548843,2092135.9258248738,3696474.398939081
03160107,938.6751291000002,657.8726426,637.8894650000001,260616.62083080894,482236.3556067768,851551.8092575578
03160108,2636.593069,1898.9372239999998,1788.897643,752265.0592868974,1352383.9587378553,2391877.155982151
03160109,12536.03612,8950.455474,8519.034034,3545728.0170696923,6440281.821939569,11372501.420314977
03160110,6867.641392,4905.059889,4666.9992170000005,1943142.2595591645,3528192.292728585,6230219.882673242
03160111,7679.882304000001,5496.528204,5218.968588000001,2177452.768314454,3945474.145592552,6967072.49197778
03160112,738.2873592999999,515.6027727,501.71322760000004,204256.33110536897,379288.8450313838,669763.0703890986
03160113,1888.3196239999997,1423.5697890000001,1283.233311,563947.9800524049,970108.128827394,1713054.8604345152
03160201,1689.947841,1216.049454,1148.412896,481738.6815358512,868185.6028126507,1533094.994148017
03160202,592.1088413,452.40738849999997,401.98661450000003,179221.44377943,303896.7887315497,537152.1407729723
03160203,698.8613533,524.0054552,474.9207483,207585.05854782579,359034.07005198824,633996.3970211899
03160204,336.98159849999996,247.4858623,229.0004336,98041.66484430264,173121.4271294411,305704.5840389028
03160205,618.9467568,444.7491705,420.61369620000005,176187.63637127005,317978.62655371486,561499.0897782566
03170001,3320.951309,2358.430392,2252.611165,934293.5386377475,1702945.5076652432,3012716.549064903
03170002,2983.03113,2126.326009,2023.5157969999998,842345.2555499839,1529752.3113319045,2706160.499062824
03170003,1327.37555,945.8623177999999,900.3650273,374703.8941488775,680664.5560151208,1204174.92285164
03170004,13090.35721,9938.344502,8879.228285,3937080.8163222573,6712584.113235056,11875373.08748241
03170005,4906.700538,3470.8265469999997,3328.229591,1374969.9069322643,2516099.4132211804,4451284.146225423
03170006,365.9267368,291.5651396,248.20919550000002,115503.69556986816,187643.00781485703,331963.17353856063
03170007,1348.640548,966.4353819,914.7869007000002,382853.9251711245,691567.309628458,1223466.2058092705
03170008,1405.8421230000001,1048.987306,954.748417,415556.91676687717,721777.7097720514,1275358.6051853306
03170009,823.9885178,622.3744507,559.0458376,246553.991957812,422631.5719783238,747509.8587226893
03180001,16626.389769999998,11403.11535,11277.72971,4517350.61928676,8525820.809517007,15083208.078219494
03180002,10503.64867,7137.649627,7124.656182,2827583.951676886,5386149.827947028,9528750.417964216
03180003,3590.544672,2779.559482,2435.477146,1101124.0667101631,1841189.8729988176,3257287.5501593854
03180004,2857.3290190000002,1774.406984,2022.643652,702932.3340168748,1529092.9807590747,2592125.4546357114
03180005,5965.638615999999,3100.3776510000002,4209.433916,1228216.3664833647,3182278.7209997308,5411936.674728236
04010101,1.97233014,1.6468301719999998,1.443564284,652.392707519557,1091.3163135564027,1789.267923589872
04010102,5.753864844,3.9341734760000002,4.21129993,1558.5250558909888,3183.6894039475533,5219.818727731171
04010201,235.73455409999997,169.25730359999997,172.7417481,67051.37690607217,130590.57350145742,213854.80431429765
04010202,26.59291415,18.63311213,19.46356762,7381.517948048744,14714.210582196814,24124.68750458492
04010301,608.8294012,343.57958080000003,470.8680001,136109.2459790969,355970.2437475987,552320.7785617417
04010302,256.9141751,155.32536409999997,201.63627019999998,61532.231164185876,152434.46621177747,233068.6345552585
04020101,18.41597885,11.80813071,13.89739235,4677.797684072143,10506.252582963569,16706.69608984148
04020102,197.8057122,117.651596,149.2336781,46607.746544515634,112818.77035034407,179446.33546101453
04020103,92.04111289,56.28176902,69.43987326,22296.054747622224,52495.66461283204,83498.29858889207
04020104,97.37719881,61.22538083,73.46565173,24254.46937257091,55539.10214295809,88339.11462701009
04020105,66.50400101,36.7780511,50.17355023,14569.645821634618,37930.568442243755,60331.41885545664
04020201,111.7213594,70.26907739,84.28751884,27837.134898791126,63720.296601134694,101351.91908301713
04020202,35.55247266,23.86962728,26.82235273,9455.966397415434,20277.35891407875,32252.662799567566
04020203,73.02854982,48.30253732,55.09595751,19135.077579972374,41651.84599543154,66250.39036274674
04020300,0.0,0.0,0.0,0.0,0.0,0.0
04030101,12575.299990000001,5340.957332,9875.777783,2115823.2790563116,7465962.910762748,11408121.006368155
04030102,3308.7368,1601.67632,2598.454859,634504.9834165659,1964398.959642453,3001635.7321606404
04030103,1831.2760859999999,936.2798543,1438.158588,370907.79579352605,1087229.675852552,1661305.8298226928
04030104,1518.444426,776.1926292,1192.482067,307489.1506909503,901501.3378791513,1377509.7029119248
04030105,1731.7658170000002,860.5230356000001,1360.010051,340896.68905946676,1028150.3717620207,1571031.6263419818
04030106,101.41252940000001,68.58018282,77.00892591,27168.078356124515,58217.772541565144,91999.90520123314
04030107,36.2003407,22.24656668,27.31113294,8812.990019337321,20646.87056162276,32840.39883786136
04030108,1028.8769,568.5530622,790.1710435,225232.61834991028,597359.3000527824,933381.48475112
04030109,582.5463926,339.9282937,439.4986806,134662.78652164878,332255.4355503124,528477.2326615525
04030110,189.1402653,100.6987232,142.6957545,39891.856360894046,107876.18292244301,171585.17374812745
04030111,136.09002959999998,77.89439375,102.672318,30857.908303587334,77618.971891972,123458.80628467006
04030112,162.4907552,91.31223385,122.59018929999999,36173.3932763168,92676.63030173552,147409.14325796094
04030201,4176.02801,1999.0507530000002,3279.565869,791925.0906332553,2479310.2557963263,3788429.135046248
04030202,10050.08232,5081.426004999999,7892.645082999999,2013009.7965330668,5966739.709243615,9117281.919452736
04030203,2012.823743,1015.3432369999999,1580.7336619999999,402228.79973327403,1195014.6258456148,1826003.1047287064
04030204,4158.909507,2117.8562739999998,3266.122171,838989.9652215872,2469146.9903951674,3772899.489325894
04040001,351.4358224,203.7903244,255.90830499999998,80731.65269989044,193463.43707480334,318817.2362567795
04040002,199.51853880000002,83.07667558,156.7621729,32910.87219244856,118510.21705820994,181000.18571757025
04040003,3068.31885,1547.60977,2409.647097,613086.4889412647,1821662.683135438,2783532.22227348
04050001,16156.14018,9283.382610999999,11856.68917,3677617.2913901797,8963506.827790514,14656604.797965264
04050002,5652.740358,4099.331147,4264.67653,1623952.3610152688,3224041.437443953,5128080.131124158
04050003,8953.90883,5849.521637,6755.223561,2317291.3171866885,5106863.445950895,8122849.991161784
04050004,2960.850969,1716.9230300000002,2233.796503,680160.0330069625,1688721.8615122954,2686038.9941420713
04050005,3469.634406,2038.93655,2617.645157,807725.8717573973,1978906.5818533448,3147599.5946802287
04050006,11582.62326,8234.514599,8738.441612,3262107.6330091245,6606151.171744915,10507579.765598448
04050007,2554.979668,1520.340198,1927.5892989999998,602283.6325129216,1457233.0939128792,2317838.7191186463
04060101,2398.982568,1321.668359,1809.89821,523579.6707099315,1368260.1213826733,2176320.521154566
04060102,4460.595346,2179.896956,3365.2697770000004,863567.4166154886,2544101.324661492,4046584.296841941
04060103,773.5409963,396.76358480000005,583.5934296,157178.1193554896,441189.2405941585,701744.6340202163
04060104,288.84620060000003,186.95564030000003,217.9183078,74062.58303686789,164743.48039823453,262036.8827220709
04060105,561.0577687000001,359.8535966,423.2867154,142556.20657679113,319999.3952106716,508983.0796865559
04060106,123.79383259999999,73.69021011,93.39552489,29192.418567946865,70605.83380685806,112303.88326846447
04060107,81.91243754,44.95182777,61.79835404,17807.69208959035,46718.77287508883,74309.71826723739
04070001,191.5540875,124.28743829999999,144.51684840000001,49236.53923873268,109252.9068436536,173774.95655787
04070002,100.6394738,63.80279041,75.92685583,25275.511640846187,57399.741267306155,91298.60091135825
04070003,478.73514819999997,257.44876980000004,361.1789012,101988.47630622667,273046.67437445145,434301.2496727874
04070004,408.65513849999996,229.86915860000002,308.3074524,91062.79767279881,233076.52878666963,370725.7300890948
04070005,273.8508412,148.31909130000003,206.60514750000002,58756.69221710578,156190.87451146502,248433.32060385373
04070006,859.2264511,476.3866387,648.2383143,188720.8373588348,490059.9545921522,779477.1761958633
04070007,405.2100059,249.02092960000002,305.70829249999997,98649.78262663323,231111.59682496166,367600.35816039034
04080101,1335.6981779999999,718.8479541,1007.709591,284772.02509633964,761815.6864745142,1211725.0844692942
04080102,404.5789995,199.22404619999998,305.2322334,78922.7189987501,230751.7021754436,367027.91874560766
04080103,4103.038767,2420.12178,3095.5133309999997,958732.6170152595,2340168.868400474,3722214.4032331416
04080104,2483.314793,1360.4915460000002,1873.5221589999999,538959.4982793455,1416359.0209233193,2252825.4338247464
04080201,1892.8084920000001,1100.668263,1428.018172,436030.35722096177,1079563.6498018214,1717127.0932533217
04080202,2376.946762,1404.935112,1793.2734260000002,556565.8421802173,1355691.9952592708,2156329.9728956176
04080203,1001.2050039999999,537.5055225,755.3531937999999,212933.1178725144,571037.4467056785,908277.9613127392
04080204,792.0202019999999,438.53611550000005,597.5349573,173726.33110595826,451728.8589426742,718508.6885473295
04080205,1832.3782899999999,900.0044826,1382.426964,356537.28670156526,1045097.2740424562,1662305.7325379918
04080206,160.8272016,81.38604572,121.3351311,32241.128213663338,91727.82219993942,145899.99271805567
04090001,1977.144568,962.5691897,1491.645026,381322.3309363129,1127664.7454856706,1793635.4994921663
04090002,14.30606157,14.52967493,10.79312354,5755.938971806579,8159.4646833418265,12978.241604168135
04090003,54.49528435,35.89598377,41.11364498,14220.214348118208,31081.39483204358,49437.293633997884
04090004,76.73761568,51.0813912,57.89424032,20235.922122049677,43767.312354875954,69615.19853313766
04090005,503.209311,300.589256,379.64328860000006,119078.604404589,287005.51736661117,456503.8381576728
04100001,541.1579831,333.9803446,406.55818289999996,132306.5031091188,307352.8365354166,490930.29666697694
04100002,1289.160736,699.1134927999999,971.9539106000001,276954.2070493752,734784.8449973991,1169507.0244560128
04100003,1346.642067,778.9973211,985.0387575,308600.2309793185,744676.823512405,1221653.2142229816
04100004,9075.785102,6742.397395,6697.373996,2671004.5555910897,5063129.9075720515,8233414.29260085
04100005,658.5439525,460.9008319,479.7092308,182586.1262039455,362654.10216787655,597421.0638399221
04100006,1246.909559,836.2236442000001,930.4660164999999,331270.4713619424,703420.5225711244,1131177.398899503
04100007,3404.996203,2549.553796,2521.654476,1010007.1836303498,1906338.8428993043,3088960.7994193146
04100008,1485.871582,1092.445189,1105.093088,432772.7817877412,835436.3766822187,1347960.1139423535
